"domain","year","hospital_name","region","service_line","sex","age_band","activity"
"acute",2020,"Hospital two","South","Urology","Male","H.035-039",22772
"acute",2020,"Hospital two","South","Urology","Male","I.040-044",24874
"acute",2020,"Hospital two","South","Urology","Male","J.045-049",33389
"acute",2020,"Hospital two","South","Urology","Male","K.050-054",49586
"acute",2020,"Hospital two","South","Urology","Male","L.055-059",58601
"acute",2020,"Hospital two","South","Urology","Male","M.060-064",51078
"acute",2020,"Hospital two","South","Urology","Male","N.065-069",67342
"acute",2020,"Hospital two","South","Urology","Male","O.070-074",78484
"acute",2020,"Hospital two","South","Urology","Male","P.075-079",60857
"acute",2020,"Hospital two","South","Urology","Male","Q.080-084",55893
"acute",2020,"Hospital two","South","Urology","Male","R.085+",48890
"acute",2020,"Hospital two","East","Cardiology","Female","A.000-004",23923
"acute",2020,"Hospital two","East","Cardiology","Female","B.005-009",18956
"acute",2020,"Hospital two","East","Cardiology","Female","C.010-014",20242
"acute",2020,"Hospital two","East","Cardiology","Female","D.015-019",20946
"acute",2020,"Hospital two","East","Cardiology","Female","E.020-024",28768
"acute",2020,"Hospital two","East","Cardiology","Female","F.025-029",30343
"acute",2020,"Hospital two","East","Cardiology","Female","G.030-034",32391
"acute",2020,"Hospital two","East","Cardiology","Female","H.035-039",42467
"acute",2020,"Hospital two","East","Cardiology","Female","I.040-044",39705
"acute",2020,"Hospital two","East","Cardiology","Female","J.045-049",64572
"acute",2020,"Hospital two","East","Cardiology","Female","K.050-054",69476
"acute",2020,"Hospital two","East","Cardiology","Female","L.055-059",83284
"acute",2020,"Hospital two","East","Cardiology","Female","M.060-064",86024
"acute",2020,"Hospital two","East","Cardiology","Female","N.065-069",87499
"acute",2020,"Hospital two","East","Cardiology","Female","O.070-074",112611
"acute",2020,"Hospital two","East","Cardiology","Female","P.075-079",111823
"acute",2020,"Hospital two","East","Cardiology","Female","Q.080-084",96186
"acute",2020,"Hospital two","East","Cardiology","Female","R.085+",95277
"acute",2020,"Hospital two","East","Cardiology","Male","A.000-004",26983
"acute",2020,"Hospital two","East","Cardiology","Male","B.005-009",21516
"acute",2020,"Hospital two","East","Cardiology","Male","C.010-014",24386
"acute",2020,"Hospital two","East","Cardiology","Male","D.015-019",20246
"acute",2020,"Hospital two","East","Cardiology","Male","E.020-024",22655
"acute",2020,"Hospital two","East","Cardiology","Male","F.025-029",29524
"acute",2020,"Hospital two","East","Cardiology","Male","G.030-034",25969
"acute",2020,"Hospital two","East","Cardiology","Male","H.035-039",40153
"acute",2020,"Hospital two","East","Cardiology","Male","I.040-044",36773
"acute",2020,"Hospital two","East","Cardiology","Male","J.045-049",51467
"acute",2020,"Hospital two","East","Cardiology","Male","K.050-054",69892
"acute",2020,"Hospital two","East","Cardiology","Male","L.055-059",84224
"acute",2020,"Hospital two","East","Cardiology","Male","M.060-064",93297
"acute",2020,"Hospital two","East","Cardiology","Male","N.065-069",108315
"acute",2020,"Hospital two","East","Cardiology","Male","O.070-074",112271
"acute",2020,"Hospital two","East","Cardiology","Male","P.075-079",104389
"acute",2020,"Hospital two","East","Cardiology","Male","Q.080-084",86739
"acute",2020,"Hospital two","East","Cardiology","Male","R.085+",72527
"acute",2020,"Hospital two","East","Dermatology","Female","A.000-004",31798
"acute",2020,"Hospital two","East","Dermatology","Female","B.005-009",21810
"acute",2020,"Hospital two","East","Dermatology","Female","C.010-014",25022
"acute",2020,"Hospital two","East","Dermatology","Female","D.015-019",24187
"acute",2020,"Hospital two","East","Dermatology","Female","E.020-024",24969
"acute",2020,"Hospital two","East","Dermatology","Female","F.025-029",38455
"acute",2020,"Hospital two","East","Dermatology","Female","G.030-034",40833
"acute",2020,"Hospital two","East","Dermatology","Female","H.035-039",45271
"acute",2020,"Hospital two","East","Dermatology","Female","I.040-044",48638
"acute",2020,"Hospital two","East","Dermatology","Female","J.045-049",56813
"acute",2020,"Hospital two","East","Dermatology","Female","K.050-054",67128
"acute",2020,"Hospital two","East","Dermatology","Female","L.055-059",78217
"acute",2020,"Hospital two","East","Dermatology","Female","M.060-064",105473
"acute",2020,"Hospital two","East","Dermatology","Female","N.065-069",102447
"acute",2020,"Hospital two","East","Dermatology","Female","O.070-074",148190
"acute",2020,"Hospital two","East","Dermatology","Female","P.075-079",130233
"acute",2020,"Hospital two","East","Dermatology","Female","Q.080-084",109680
"acute",2020,"Hospital two","East","Dermatology","Female","R.085+",78248
"acute",2020,"Hospital two","East","Dermatology","Male","A.000-004",32448
"acute",2020,"Hospital two","East","Dermatology","Male","B.005-009",25165
"acute",2020,"Hospital two","East","Dermatology","Male","C.010-014",21291
"acute",2020,"Hospital two","East","Dermatology","Male","D.015-019",27112
"acute",2020,"Hospital two","East","Dermatology","Male","E.020-024",24531
"acute",2020,"Hospital two","East","Dermatology","Male","F.025-029",30107
"acute",2020,"Hospital two","East","Dermatology","Male","G.030-034",45738
"acute",2020,"Hospital two","East","Dermatology","Male","H.035-039",43145
"acute",2020,"Hospital two","East","Dermatology","Male","I.040-044",49354
"acute",2020,"Hospital two","East","Dermatology","Male","J.045-049",72331
"acute",2020,"Hospital two","East","Dermatology","Male","K.050-054",70224
"acute",2020,"Hospital two","East","Dermatology","Male","L.055-059",92946
"acute",2020,"Hospital two","East","Dermatology","Male","M.060-064",100734
"acute",2020,"Hospital two","East","Dermatology","Male","N.065-069",119976
"acute",2020,"Hospital two","East","Dermatology","Male","O.070-074",148373
"acute",2020,"Hospital two","East","Dermatology","Male","P.075-079",124660
"acute",2020,"Hospital two","East","Dermatology","Male","Q.080-084",104480
"acute",2020,"Hospital two","East","Dermatology","Male","R.085+",85825
"acute",2020,"Hospital two","East","Diabetes","Female","A.000-004",10983
"acute",2020,"Hospital two","East","Diabetes","Female","B.005-009",9825
"acute",2020,"Hospital two","East","Diabetes","Female","C.010-014",10106
"acute",2020,"Hospital two","East","Diabetes","Female","D.015-019",8860
"acute",2020,"Hospital two","East","Diabetes","Female","E.020-024",10128
"acute",2020,"Hospital two","East","Diabetes","Female","F.025-029",10575
"acute",2020,"Hospital two","East","Diabetes","Female","G.030-034",15874
"acute",2020,"Hospital two","East","Diabetes","Female","H.035-039",13880
"acute",2020,"Hospital two","East","Diabetes","Female","I.040-044",14291
"acute",2020,"Hospital two","East","Diabetes","Female","J.045-049",22098
"acute",2020,"Hospital two","East","Diabetes","Female","K.050-054",28383
"acute",2020,"Hospital two","East","Diabetes","Female","L.055-059",29571
"acute",2020,"Hospital two","East","Diabetes","Female","M.060-064",32334
"acute",2020,"Hospital two","East","Diabetes","Female","N.065-069",45011
"acute",2020,"Hospital two","East","Diabetes","Female","O.070-074",49034
"acute",2020,"Hospital two","East","Diabetes","Female","P.075-079",38790
"acute",2020,"Hospital two","East","Diabetes","Female","Q.080-084",39050
"acute",2020,"Hospital two","East","Diabetes","Female","R.085+",28269
"acute",2020,"Hospital two","East","Diabetes","Male","A.000-004",9419
"acute",2020,"Hospital two","East","Diabetes","Male","B.005-009",8721
"acute",2020,"Hospital two","East","Diabetes","Male","C.010-014",9507
"acute",2020,"Hospital two","East","Diabetes","Male","D.015-019",8330
"acute",2020,"Hospital two","East","Diabetes","Male","E.020-024",8377
"acute",2020,"Hospital two","East","Diabetes","Male","F.025-029",13296
"acute",2020,"Hospital two","East","Diabetes","Male","G.030-034",13986
"acute",2020,"Hospital two","East","Diabetes","Male","H.035-039",15728
"acute",2020,"Hospital two","East","Diabetes","Male","I.040-044",15082
"acute",2020,"Hospital two","East","Diabetes","Male","J.045-049",25457
"acute",2020,"Hospital two","East","Diabetes","Male","K.050-054",30044
"acute",2020,"Hospital two","East","Diabetes","Male","L.055-059",33996
"acute",2020,"Hospital two","East","Diabetes","Male","M.060-064",30952
"acute",2020,"Hospital two","East","Diabetes","Male","N.065-069",38426
"acute",2020,"Hospital two","East","Diabetes","Male","O.070-074",54274
"acute",2020,"Hospital two","East","Diabetes","Male","P.075-079",40559
"acute",2020,"Hospital two","East","Diabetes","Male","Q.080-084",34948
"acute",2020,"Hospital two","East","Diabetes","Male","R.085+",33033
"acute",2020,"Hospital two","East","Respiratory","Female","A.000-004",5633
"acute",2020,"Hospital two","East","Respiratory","Female","B.005-009",4551
"acute",2020,"Hospital two","East","Respiratory","Female","C.010-014",4452
"acute",2020,"Hospital two","East","Respiratory","Female","D.015-019",3750
"acute",2020,"Hospital two","East","Respiratory","Female","E.020-024",4893
"acute",2020,"Hospital two","East","Respiratory","Female","F.025-029",5825
"acute",2020,"Hospital two","East","Respiratory","Female","G.030-034",6980
"acute",2020,"Hospital two","East","Respiratory","Female","H.035-039",6728
"acute",2020,"Hospital two","East","Respiratory","Female","I.040-044",8494
"acute",2020,"Hospital two","East","Respiratory","Female","J.045-049",11325
"acute",2020,"Hospital two","East","Respiratory","Female","K.050-054",15131
"acute",2020,"Hospital two","East","Respiratory","Female","L.055-059",18381
"acute",2020,"Hospital two","East","Respiratory","Female","M.060-064",17377
"acute",2020,"Hospital two","East","Respiratory","Female","N.065-069",20917
"acute",2020,"Hospital two","East","Respiratory","Female","O.070-074",26782
"acute",2020,"Hospital two","East","Respiratory","Female","P.075-079",23923
"acute",2020,"Hospital two","East","Respiratory","Female","Q.080-084",19803
"acute",2020,"Hospital two","East","Respiratory","Female","R.085+",15919
"acute",2020,"Hospital two","East","Respiratory","Male","A.000-004",5361
"acute",2020,"Hospital two","East","Respiratory","Male","B.005-009",4493
"acute",2020,"Hospital two","East","Respiratory","Male","C.010-014",4816
"acute",2020,"Hospital two","East","Respiratory","Male","D.015-019",4861
"acute",2020,"Hospital two","East","Respiratory","Male","E.020-024",4680
"acute",2020,"Hospital two","East","Respiratory","Male","F.025-029",5991
"acute",2020,"Hospital two","East","Respiratory","Male","G.030-034",6877
"acute",2020,"Hospital two","East","Respiratory","Male","H.035-039",7675
"acute",2020,"Hospital two","East","Respiratory","Male","I.040-044",7802
"acute",2020,"Hospital two","East","Respiratory","Male","J.045-049",10672
"acute",2020,"Hospital two","East","Respiratory","Male","K.050-054",15444
"acute",2020,"Hospital two","East","Respiratory","Male","L.055-059",17574
"acute",2020,"Hospital two","East","Respiratory","Male","M.060-064",16194
"acute",2020,"Hospital two","East","Respiratory","Male","N.065-069",21136
"acute",2020,"Hospital two","East","Respiratory","Male","O.070-074",25711
"acute",2020,"Hospital two","East","Respiratory","Male","P.075-079",21541
"acute",2020,"Hospital two","East","Respiratory","Male","Q.080-084",19175
"acute",2020,"Hospital two","East","Respiratory","Male","R.085+",15749
"acute",2020,"Hospital two","East","Rheumatology","Female","A.000-004",20059
"acute",2020,"Hospital two","East","Rheumatology","Female","B.005-009",13803
"acute",2020,"Hospital two","East","Rheumatology","Female","C.010-014",20899
"acute",2020,"Hospital two","East","Rheumatology","Female","D.015-019",16191
"acute",2020,"Hospital two","East","Rheumatology","Female","E.020-024",16715
"acute",2020,"Hospital two","East","Rheumatology","Female","F.025-029",22796
"acute",2020,"Hospital two","East","Rheumatology","Female","G.030-034",24758
"acute",2020,"Hospital two","East","Rheumatology","Female","H.035-039",27621
"acute",2020,"Hospital two","East","Rheumatology","Female","I.040-044",31522
"acute",2020,"Hospital two","East","Rheumatology","Female","J.045-049",35336
"acute",2020,"Hospital two","East","Rheumatology","Female","K.050-054",51366
"acute",2020,"Hospital two","East","Rheumatology","Female","L.055-059",68357
"acute",2020,"Hospital two","East","Rheumatology","Female","M.060-064",56031
"acute",2020,"Hospital two","East","Rheumatology","Female","N.065-069",92991
"acute",2020,"Hospital two","East","Rheumatology","Female","O.070-074",91846
"acute",2020,"Hospital two","East","Rheumatology","Female","P.075-079",70443
"acute",2020,"Hospital two","East","Rheumatology","Female","Q.080-084",72596
"acute",2020,"Hospital two","East","Rheumatology","Female","R.085+",62677
"acute",2020,"Hospital two","East","Rheumatology","Male","A.000-004",20819
"acute",2020,"Hospital two","East","Rheumatology","Male","B.005-009",14660
"acute",2020,"Hospital two","East","Rheumatology","Male","C.010-014",17976
"acute",2020,"Hospital two","East","Rheumatology","Male","D.015-019",21452
"acute",2020,"Hospital two","East","Rheumatology","Male","E.020-024",15502
"acute",2020,"Hospital two","East","Rheumatology","Male","F.025-029",22663
"acute",2020,"Hospital two","East","Rheumatology","Male","G.030-034",26749
"acute",2020,"Hospital two","East","Rheumatology","Male","H.035-039",31498
"acute",2020,"Hospital two","East","Rheumatology","Male","I.040-044",33312
"acute",2020,"Hospital two","East","Rheumatology","Male","J.045-049",39990
"acute",2020,"Hospital two","East","Rheumatology","Male","K.050-054",60070
"acute",2020,"Hospital two","East","Rheumatology","Male","L.055-059",56396
"acute",2020,"Hospital two","East","Rheumatology","Male","M.060-064",64298
"acute",2020,"Hospital two","East","Rheumatology","Male","N.065-069",85878
"acute",2020,"Hospital two","East","Rheumatology","Male","O.070-074",110087
"acute",2020,"Hospital two","East","Rheumatology","Male","P.075-079",79488
"acute",2020,"Hospital two","East","Rheumatology","Male","Q.080-084",67602
"acute",2020,"Hospital two","East","Rheumatology","Male","R.085+",59172
"acute",2020,"Hospital two","East","Urology","Female","A.000-004",20846
"acute",2020,"Hospital two","East","Urology","Female","B.005-009",13249
"acute",2020,"Hospital two","East","Urology","Female","C.010-014",18033
"acute",2020,"Hospital two","East","Urology","Female","D.015-019",16738
"acute",2020,"Hospital two","East","Urology","Female","E.020-024",16146
"acute",2020,"Hospital two","East","Urology","Female","F.025-029",18716
"acute",2020,"Hospital two","East","Urology","Female","G.030-034",27885
"acute",2020,"Hospital two","East","Urology","Female","H.035-039",28209
"acute",2020,"Hospital two","East","Urology","Female","I.040-044",30997
"acute",2020,"Hospital two","East","Urology","Female","J.045-049",39669
"acute",2020,"Hospital two","East","Urology","Female","K.050-054",58263
"acute",2020,"Hospital two","East","Urology","Female","L.055-059",60262
"acute",2020,"Hospital two","East","Urology","Female","M.060-064",64386
"acute",2020,"Hospital two","East","Urology","Female","N.065-069",74549
"acute",2020,"Hospital two","East","Urology","Female","O.070-074",99349
"acute",2020,"Hospital two","East","Urology","Female","P.075-079",79937
"acute",2020,"Hospital two","East","Urology","Female","Q.080-084",77138
"acute",2020,"Hospital two","East","Urology","Female","R.085+",67468
"acute",2020,"Hospital two","East","Urology","Male","A.000-004",18054
"acute",2020,"Hospital two","East","Urology","Male","B.005-009",17823
"acute",2020,"Hospital two","East","Urology","Male","C.010-014",20510
"acute",2020,"Hospital two","East","Urology","Male","D.015-019",19007
"acute",2020,"Hospital two","East","Urology","Male","E.020-024",17585
"acute",2020,"Hospital two","East","Urology","Male","F.025-029",24057
"acute",2020,"Hospital two","East","Urology","Male","G.030-034",29905
"acute",2020,"Hospital two","East","Urology","Male","H.035-039",27948
"acute",2020,"Hospital two","East","Urology","Male","I.040-044",33436
"acute",2020,"Hospital two","East","Urology","Male","J.045-049",40632
"acute",2020,"Hospital two","East","Urology","Male","K.050-054",57612
"acute",2020,"Hospital two","East","Urology","Male","L.055-059",68989
"acute",2020,"Hospital two","East","Urology","Male","M.060-064",55620
"acute",2020,"Hospital two","East","Urology","Male","N.065-069",76947
"acute",2020,"Hospital two","East","Urology","Male","O.070-074",103429
"acute",2020,"Hospital two","East","Urology","Male","P.075-079",84412
"acute",2020,"Hospital two","East","Urology","Male","Q.080-084",66249
"acute",2020,"Hospital two","East","Urology","Male","R.085+",61501
"acute",2020,"Hospital two","West","Cardiology","Female","A.000-004",29518
"acute",2020,"Hospital two","West","Cardiology","Female","B.005-009",28572
"acute",2020,"Hospital two","West","Cardiology","Female","C.010-014",26937
"acute",2020,"Hospital two","West","Cardiology","Female","D.015-019",26316
"acute",2020,"Hospital two","West","Cardiology","Female","E.020-024",26280
"acute",2020,"Hospital two","West","Cardiology","Female","F.025-029",34960
"acute",2020,"Hospital two","West","Cardiology","Female","G.030-034",42203
"acute",2020,"Hospital two","West","Cardiology","Female","H.035-039",52047
"acute",2020,"Hospital two","West","Cardiology","Female","I.040-044",50447
"acute",2020,"Hospital two","West","Cardiology","Female","J.045-049",75107
"acute",2020,"Hospital two","West","Cardiology","Female","K.050-054",79083
"acute",2020,"Hospital two","West","Cardiology","Female","L.055-059",88076
"acute",2020,"Hospital two","West","Cardiology","Female","M.060-064",103885
"acute",2020,"Hospital two","West","Cardiology","Female","N.065-069",117487
"acute",2020,"Hospital two","West","Cardiology","Female","O.070-074",168727
"acute",2020,"Hospital two","West","Cardiology","Female","P.075-079",138448
"acute",2020,"Hospital two","West","Cardiology","Female","Q.080-084",94819
"acute",2020,"Hospital two","West","Cardiology","Female","R.085+",104697
"acute",2020,"Hospital two","West","Cardiology","Male","A.000-004",25733
"acute",2020,"Hospital two","West","Cardiology","Male","B.005-009",25134
"acute",2020,"Hospital two","West","Cardiology","Male","C.010-014",27504
"acute",2020,"Hospital two","West","Cardiology","Male","D.015-019",26779
"acute",2020,"Hospital two","West","Cardiology","Male","E.020-024",29077
"acute",2020,"Hospital two","West","Cardiology","Male","F.025-029",30697
"acute",2020,"Hospital two","West","Cardiology","Male","G.030-034",43168
"acute",2020,"Hospital two","West","Cardiology","Male","H.035-039",40759
"acute",2020,"Hospital two","West","Cardiology","Male","I.040-044",41354
"acute",2020,"Hospital two","West","Cardiology","Male","J.045-049",59104
"acute",2020,"Hospital two","West","Cardiology","Male","K.050-054",77401
"acute",2020,"Hospital two","West","Cardiology","Male","L.055-059",108331
"acute",2020,"Hospital two","West","Cardiology","Male","M.060-064",100478
"acute",2020,"Hospital two","West","Cardiology","Male","N.065-069",140443
"acute",2020,"Hospital two","West","Cardiology","Male","O.070-074",161030
"acute",2020,"Hospital two","West","Cardiology","Male","P.075-079",140457
"acute",2020,"Hospital two","West","Cardiology","Male","Q.080-084",107424
"acute",2020,"Hospital two","West","Cardiology","Male","R.085+",106348
"acute",2020,"Hospital two","West","Dermatology","Female","A.000-004",33723
"acute",2020,"Hospital two","West","Dermatology","Female","B.005-009",29028
"acute",2020,"Hospital two","West","Dermatology","Female","C.010-014",33578
"acute",2020,"Hospital two","West","Dermatology","Female","D.015-019",30847
"acute",2020,"Hospital two","West","Dermatology","Female","E.020-024",28155
"acute",2020,"Hospital two","West","Dermatology","Female","F.025-029",40291
"acute",2020,"Hospital two","West","Dermatology","Female","G.030-034",48687
"acute",2020,"Hospital two","West","Dermatology","Female","H.035-039",54143
"acute",2020,"Hospital two","West","Dermatology","Female","I.040-044",67427
"acute",2020,"Hospital two","West","Dermatology","Female","J.045-049",84013
"acute",2020,"Hospital two","West","Dermatology","Female","K.050-054",95432
"acute",2020,"Hospital two","West","Dermatology","Female","L.055-059",101432
"acute",2020,"Hospital two","West","Dermatology","Female","M.060-064",114773
"acute",2020,"Hospital two","West","Dermatology","Female","N.065-069",137731
"acute",2020,"Hospital two","West","Dermatology","Female","O.070-074",152302
"acute",2020,"Hospital two","West","Dermatology","Female","P.075-079",120123
"acute",2020,"Hospital two","West","Dermatology","Female","Q.080-084",103848
"acute",2020,"Hospital two","West","Dermatology","Female","R.085+",122848
"acute",2020,"Hospital two","West","Dermatology","Male","A.000-004",28775
"acute",2020,"Hospital two","West","Dermatology","Male","B.005-009",30883
"acute",2020,"Hospital two","West","Dermatology","Male","C.010-014",35021
"acute",2020,"Hospital two","West","Dermatology","Male","D.015-019",29447
"acute",2020,"Hospital two","West","Dermatology","Male","E.020-024",33912
"acute",2020,"Hospital two","West","Dermatology","Male","F.025-029",35193
"acute",2020,"Hospital two","West","Dermatology","Male","G.030-034",52659
"acute",2020,"Hospital two","West","Dermatology","Male","H.035-039",50203
"acute",2020,"Hospital two","West","Dermatology","Male","I.040-044",63505
"acute",2020,"Hospital two","West","Dermatology","Male","J.045-049",58712
"acute",2020,"Hospital two","West","Dermatology","Male","K.050-054",98804
"acute",2020,"Hospital two","West","Dermatology","Male","L.055-059",109524
"acute",2020,"Hospital two","West","Dermatology","Male","M.060-064",112811
"acute",2020,"Hospital two","West","Dermatology","Male","N.065-069",159486
"acute",2020,"Hospital two","West","Dermatology","Male","O.070-074",188912
"acute",2020,"Hospital two","West","Dermatology","Male","P.075-079",139745
"acute",2020,"Hospital two","West","Dermatology","Male","Q.080-084",137312
"acute",2020,"Hospital two","West","Dermatology","Male","R.085+",105349
"acute",2020,"Hospital two","West","Diabetes","Female","A.000-004",12826
"acute",2020,"Hospital two","West","Diabetes","Female","B.005-009",13304
"acute",2020,"Hospital two","West","Diabetes","Female","C.010-014",12707
"acute",2020,"Hospital two","West","Diabetes","Female","D.015-019",11384
"acute",2020,"Hospital two","West","Diabetes","Female","E.020-024",10756
"acute",2020,"Hospital two","West","Diabetes","Female","F.025-029",11359
"acute",2020,"Hospital two","West","Diabetes","Female","G.030-034",19500
"acute",2020,"Hospital two","West","Diabetes","Female","H.035-039",16804
"acute",2020,"Hospital two","West","Diabetes","Female","I.040-044",17961
"acute",2020,"Hospital two","West","Diabetes","Female","J.045-049",26187
"acute",2020,"Hospital two","West","Diabetes","Female","K.050-054",27461
"acute",2020,"Hospital two","West","Diabetes","Female","L.055-059",42279
"acute",2020,"Hospital two","West","Diabetes","Female","M.060-064",51352
"acute",2020,"Hospital two","West","Diabetes","Female","N.065-069",47511
"acute",2020,"Hospital two","West","Diabetes","Female","O.070-074",62451
"acute",2020,"Hospital two","West","Diabetes","Female","P.075-079",54903
"acute",2020,"Hospital two","West","Diabetes","Female","Q.080-084",43174
"acute",2020,"Hospital two","West","Diabetes","Female","R.085+",39685
"acute",2020,"Hospital two","West","Diabetes","Male","A.000-004",12770
"acute",2020,"Hospital two","West","Diabetes","Male","B.005-009",9652
"acute",2020,"Hospital two","West","Diabetes","Male","C.010-014",10280
"acute",2020,"Hospital two","West","Diabetes","Male","D.015-019",10396
"acute",2020,"Hospital two","West","Diabetes","Male","E.020-024",11877
"acute",2020,"Hospital two","West","Diabetes","Male","F.025-029",13276
"acute",2020,"Hospital two","West","Diabetes","Male","G.030-034",17214
"acute",2020,"Hospital two","West","Diabetes","Male","H.035-039",18933
"acute",2020,"Hospital two","West","Diabetes","Male","I.040-044",21682
"acute",2020,"Hospital two","West","Diabetes","Male","J.045-049",23968
"acute",2020,"Hospital two","West","Diabetes","Male","K.050-054",33525
"acute",2020,"Hospital two","West","Diabetes","Male","L.055-059",36968
"acute",2020,"Hospital two","West","Diabetes","Male","M.060-064",42793
"acute",2020,"Hospital two","West","Diabetes","Male","N.065-069",39736
"acute",2020,"Hospital two","West","Diabetes","Male","O.070-074",60579
"acute",2020,"Hospital two","West","Diabetes","Male","P.075-079",47615
"acute",2020,"Hospital two","West","Diabetes","Male","Q.080-084",48781
"acute",2020,"Hospital two","West","Diabetes","Male","R.085+",38177
"acute",2020,"Hospital two","West","Respiratory","Female","A.000-004",6073
"acute",2020,"Hospital two","West","Respiratory","Female","B.005-009",4755
"acute",2020,"Hospital two","West","Respiratory","Female","C.010-014",4749
"acute",2020,"Hospital two","West","Respiratory","Female","D.015-019",6102
"acute",2020,"Hospital two","West","Respiratory","Female","E.020-024",5470
"acute",2020,"Hospital two","West","Respiratory","Female","F.025-029",8317
"acute",2020,"Hospital two","West","Respiratory","Female","G.030-034",8363
"acute",2020,"Hospital two","West","Respiratory","Female","H.035-039",7961
"acute",2020,"Hospital two","West","Respiratory","Female","I.040-044",10283
"acute",2020,"Hospital two","West","Respiratory","Female","J.045-049",12998
"acute",2020,"Hospital two","West","Respiratory","Female","K.050-054",17551
"acute",2020,"Hospital two","West","Respiratory","Female","L.055-059",16566
"acute",2020,"Hospital two","West","Respiratory","Female","M.060-064",22479
"acute",2020,"Hospital two","West","Respiratory","Female","N.065-069",24747
"acute",2020,"Hospital two","West","Respiratory","Female","O.070-074",29641
"acute",2020,"Hospital two","West","Respiratory","Female","P.075-079",30052
"acute",2020,"Hospital two","West","Respiratory","Female","Q.080-084",24267
"acute",2020,"Hospital two","West","Respiratory","Female","R.085+",19555
"acute",2020,"Hospital two","West","Respiratory","Male","A.000-004",5546
"acute",2020,"Hospital two","West","Respiratory","Male","B.005-009",6140
"acute",2020,"Hospital two","West","Respiratory","Male","C.010-014",6088
"acute",2020,"Hospital two","West","Respiratory","Male","D.015-019",5774
"acute",2020,"Hospital two","West","Respiratory","Male","E.020-024",5631
"acute",2020,"Hospital two","West","Respiratory","Male","F.025-029",7829
"acute",2020,"Hospital two","West","Respiratory","Male","G.030-034",9080
"acute",2020,"Hospital two","West","Respiratory","Male","H.035-039",11026
"acute",2020,"Hospital two","West","Respiratory","Male","I.040-044",9824
"acute",2020,"Hospital two","West","Respiratory","Male","J.045-049",12348
"acute",2020,"Hospital two","West","Respiratory","Male","K.050-054",17905
"acute",2020,"Hospital two","West","Respiratory","Male","L.055-059",18875
"acute",2020,"Hospital two","West","Respiratory","Male","M.060-064",23291
"acute",2020,"Hospital two","West","Respiratory","Male","N.065-069",24350
"acute",2020,"Hospital two","West","Respiratory","Male","O.070-074",32160
"acute",2020,"Hospital two","West","Respiratory","Male","P.075-079",28580
"acute",2020,"Hospital two","West","Respiratory","Male","Q.080-084",21551
"acute",2020,"Hospital two","West","Respiratory","Male","R.085+",24521
"acute",2020,"Hospital two","West","Rheumatology","Female","A.000-004",26105
"acute",2020,"Hospital two","West","Rheumatology","Female","B.005-009",26124
"acute",2020,"Hospital two","West","Rheumatology","Female","C.010-014",24748
"acute",2020,"Hospital two","West","Rheumatology","Female","D.015-019",18491
"acute",2020,"Hospital two","West","Rheumatology","Female","E.020-024",19688
"acute",2020,"Hospital two","West","Rheumatology","Female","F.025-029",29715
"acute",2020,"Hospital two","West","Rheumatology","Female","G.030-034",35922
"acute",2020,"Hospital two","West","Rheumatology","Female","H.035-039",29724
"acute",2020,"Hospital two","West","Rheumatology","Female","I.040-044",36495
"acute",2020,"Hospital two","West","Rheumatology","Female","J.045-049",46893
"acute",2020,"Hospital two","West","Rheumatology","Female","K.050-054",59406
"acute",2020,"Hospital two","West","Rheumatology","Female","L.055-059",75509
"acute",2020,"Hospital two","West","Rheumatology","Female","M.060-064",69219
"acute",2020,"Hospital two","West","Rheumatology","Female","N.065-069",109952
"acute",2020,"Hospital two","West","Rheumatology","Female","O.070-074",126195
"acute",2020,"Hospital two","West","Rheumatology","Female","P.075-079",75104
"acute",2020,"Hospital two","West","Rheumatology","Female","Q.080-084",98116
"acute",2020,"Hospital two","West","Rheumatology","Female","R.085+",79361
"acute",2020,"Hospital two","West","Rheumatology","Male","A.000-004",25532
"acute",2020,"Hospital two","West","Rheumatology","Male","B.005-009",18439
"acute",2020,"Hospital two","West","Rheumatology","Male","C.010-014",22019
"acute",2020,"Hospital two","West","Rheumatology","Male","D.015-019",21137
"acute",2020,"Hospital two","West","Rheumatology","Male","E.020-024",24342
"acute",2020,"Hospital two","West","Rheumatology","Male","F.025-029",27072
"acute",2020,"Hospital two","West","Rheumatology","Male","G.030-034",31909
"acute",2020,"Hospital two","West","Rheumatology","Male","H.035-039",39204
"acute",2020,"Hospital two","West","Rheumatology","Male","I.040-044",41663
"acute",2020,"Hospital two","West","Rheumatology","Male","J.045-049",49885
"acute",2020,"Hospital two","West","Rheumatology","Male","K.050-054",63674
"acute",2020,"Hospital two","West","Rheumatology","Male","L.055-059",77913
"acute",2020,"Hospital two","West","Rheumatology","Male","M.060-064",88271
"acute",2020,"Hospital two","West","Rheumatology","Male","N.065-069",117798
"acute",2020,"Hospital two","West","Rheumatology","Male","O.070-074",114097
"acute",2020,"Hospital two","West","Rheumatology","Male","P.075-079",105570
"acute",2020,"Hospital two","West","Rheumatology","Male","Q.080-084",97487
"acute",2020,"Hospital two","West","Rheumatology","Male","R.085+",67602
"acute",2020,"Hospital two","West","Urology","Female","A.000-004",20350
"acute",2020,"Hospital two","West","Urology","Female","B.005-009",20248
"acute",2020,"Hospital two","West","Urology","Female","C.010-014",25936
"acute",2020,"Hospital two","West","Urology","Female","D.015-019",23657
